sr b Me
8.967580816383344811e-01 3.146472706267198305e+01 5.211705316448108860e+00
8.994013870619916862e-01 3.138769375263925454e+01 5.220998714942793661e+00
9.020450134487472127e-01 3.131096422857085670e+01 5.230293097451008677e+00
9.046889604279416686e-01 3.123453706569132038e+01 5.239588410051920775e+00
9.073332276475489788e-01 3.115841084489251855e+01 5.248884599270036588e+00
9.099778147738688538e-01 3.108258415274758590e+01 5.258181612071268773e+00
9.126227214912260299e-01 3.100705558152366947e+01 5.267479395859028024e+00
9.152679475016727295e-01 3.093182372919396883e+01 5.276777898470342620e+00
9.179134925246966725e-01 3.085688719944874947e+01 5.286077068172019722e+00
9.205593562969323074e-01 3.078224460170547516e+01 5.295376853656821758e+00
9.232055385718771490e-01 3.070789455111814803e+01 5.304677204039691674e+00
9.258520391196126686e-01 3.063383566858570006e+01 5.313978068853992376e+00
9.284988577265281817e-01 3.056006658075959237e+01 5.323279398047785271e+00
9.311459941950505081e-01 3.048658592005070034e+01 5.332581141980139883e+00
9.337934483433762978e-01 3.041339232463518982e+01 5.341883251417474554e+00
9.364412200052090185e-01 3.034048443845984977e+01 5.351185677529907814e+00
9.390893090295004964e-01 3.026786091124648337e+01 5.360488371887682568e+00
9.417377152801948981e-01 3.019552039849566683e+01 5.369791286457568980e+00
9.443864386359783758e-01 3.012346156148970877e+01 5.379094373599338397e+00
9.470354789900307102e-01 3.005168306729497374e+01 5.388397586062244393e+00
9.496848362497823937e-01 2.998018358876339562e+01 5.397700876981539331e+00
9.523345103366738229e-01 2.990896180453349729e+01 5.407004199875018458e+00
9.549845011859194877e-01 2.983801639903053271e+01 5.416307508639596868e+00
9.576348087462752678e-01 2.976734606246610682e+01 5.425610757547917551e+00
9.602854329798081734e-01 2.969694949083715585e+01 5.434913901244984302e+00
9.629363738616723012e-01 2.962682538592428116e+01 5.444216894744809743e+00
9.655876313798845700e-01 2.955697245528947548e+01 5.453519693427129056e+00
9.682392055351068949e-01 2.948738941227329846e+01 5.462822253034089748e+00
9.708910963404308037e-01 2.941807497599138443e+01 5.472124529667038217e+00
9.735433038211637191e-01 2.934902787133052016e+01 5.481426479783253036e+00
9.761958280146215694e-01 2.928024682894407604e+01 5.490728060192775928e+00
9.788486689699213983e-01 2.921173058524691157e+01 5.500029228055232089e+00
9.815018267477788605e-01 2.914347788240978687e+01 5.509329940876693144e+00
9.841553014203099359e-01 2.907548746835327691e+01 5.518630156506559636e+00
9.868090930708317554e-01 2.900775809674111017e+01 5.527929833134478166e+00
9.894632017936713098e-01 2.894028852697312360e+01 5.537228929287284274e+00
9.921176276939730476e-01 2.887307752417769180e+01 5.546527403825953328e+00
9.947723708875125803e-01 2.880612385920363039e+01 5.555825215942624240e+00
9.974274315005099423e-01 2.873942630861183645e+01 5.565122325157593863e+00
1.000082809669449180e+00 2.867298365466626464e+01 5.574418691316378016e+00
1.002738505540898162e+00 2.860679468532463687e+01 5.583714274586781379e+00
1.005394519271332054e+00 2.854085819422870074e+01 5.593009035455999367e+00
1.008050851026959904e+00 2.847517298069399416e+01 5.602302934727742212e+00
1.010707500983552887e+00 2.840973784969937554e+01 5.611595933519385682e+00
1.013364469326275996e+00 2.834455161187602101e+01 5.620887993259154669e+00
1.016021756249521957e+00 2.827961308349611613e+01 5.630179075683320100e+00
1.018679361956747798e+00 2.821492108646121721e+01 5.639469142833424264e+00
1.021337286660314092e+00 2.815047444829017564e+01 5.648758157053539009e+00
1.023995530581326419e+00 2.808627200210677799e+01 5.658046080987545245e+00
1.026654093949478597e+00 2.802231258662704505e+01 5.667332877576427563e+00
1.029312977002900364e+00 2.795859504614618274e+01 5.676618510055611466e+00
1.031972179988004612e+00 2.789511823052525585e+01 5.685902941952299727e+00
1.034631703159339944e+00 2.783188099517747816e+01 5.695186137082870026e+00
1.037291546779442575e+00 2.776888220105431415e+01 5.704468059550254821e+00
1.039951711118693112e+00 2.770612071463121495e+01 5.713748673741374517e+00
1.042612196455173335e+00 2.764359540789309122e+01 5.723027944324580396e+00
1.045273003074526530e+00 2.758130515831950191e+01 5.732305836247124198e+00
1.047934131269820268e+00 2.751924884886962275e+01 5.741582314732662340e+00
1.050595581341410067e+00 2.745742536796691979e+01 5.750857345278756583e+00
1.053257353596805945e+00 2.739583360948354951e+01 5.760130893654426210e+00
1.055919448350539858e+00 2.733447247272462377e+01 5.769402925897707313e+00
1.058581865924038468e+00 2.727334086241207345e+01 5.778673408313239612e+00
1.061244606645493027e+00 2.721243768866850488e+01 5.787942307469860381e+00
1.063907670849735254e+00 2.715176186700060867e+01 5.797209590198254325e+00
1.066571058878114098e+00 2.709131231828251885e+01 5.806475223588598134e+00
1.069234771078371837e+00 2.703108796873891251e+01 5.815739174988225457e+00
1.071898807804527509e+00 2.697108774992790714e+01 5.825001411999331857e+00
1.074563169416755448e+00 2.691131059872377662e+01 5.834261902476692185e+00
1.077227856281271823e+00 2.685175545729948610e+01 5.843520614525392176e+00
1.079892868770218728e+00 2.679242127310903854e+01 5.852777516498588462e+00
1.082558207261552274e+00 2.673330699886966499e+01 5.862032576995296118e+00
1.085223872138931345e+00 2.667441159254384786e+01 5.871285764858185097e+00
1.087889863791609235e+00 2.661573401732114519e+01 5.880537049171397967e+00
1.090556182614324632e+00 2.655727324159995817e+01 5.889786399258401417e+00
1.093222829007197916e+00 2.649902823896901083e+01 5.899033784679843073e+00
1.095889803375625027e+00 2.644099798818885461e+01 5.908279175231430536e+00
1.098557106130176209e+00 2.638318147317308160e+01 5.917522540941845044e+00
1.101224737686494981e+00 2.632557768296950940e+01 5.926763852070650707e+00
1.103892698465198219e+00 2.626818561174119182e+01 5.936003079106253466e+00
1.106560988891778674e+00 2.621100425874734441e+01 5.945240192763839637e+00
1.109229609396508387e+00 2.615403262832411713e+01 5.954475163983385499e+00
1.111898560414345205e+00 2.609726972986528892e+01 5.963707963927629585e+00
1.114567842384837082e+00 2.604071457780285570e+01 5.972938563980110693e+00
1.117237455752032371e+00 2.598436619158749394e+01 5.982166935743193470e+00
1.119907400964388788e+00 2.592822359566892487e+01 5.991393051036138395e+00
1.122577678474682816e+00 2.587228581947627504e+01 6.000616881893162891e+00
1.125248288739925551e+00 2.581655189739819534e+01 6.009838400561545058e+00
1.127919232221272106e+00 2.576102086876307951e+01 6.019057579499725641e+00
1.130590509383940789e+00 2.570569177781903392e+01 6.028274391375447294e+00
1.133262120697126285e+00 2.565056367371389712e+01 6.037488809063895623e+00
1.135934066633919715e+00 2.559563561047513858e+01 6.046700805645869536e+00
1.138606347671225816e+00 2.554090664698969704e+01 6.055910354405950713e+00
1.141278964289684117e+00 2.548637584698379754e+01 6.065117428830721025e+00
1.143951916973591221e+00 2.543204227900259440e+01 6.074322002606970194e+00
1.146625206210821535e+00 2.537790501638994201e+01 6.083524049619933649e+00
1.149298832492753331e+00 2.532396313726794546e+01 6.092723543951535703e+00
1.151972796314192360e+00 2.527021572451659281e+01 6.101920459878667380e+00
1.154647098173299025e+00 2.521666186575323820e+01 6.111114771871465123e+00
1.157321738571515768e+00 2.516330065331213817e+01 6.120306454591612599e+00
1.159996718013494688e+00 2.511013118422390633e+01 6.129495482890658486e+00
1.162672037007029369e+00 2.505715256019492188e+01 6.138681831808354694e+00
1.165347696062983829e+00 2.500436388758675577e+01 6.147865476570996357e+00
1.168023695695224573e+00 2.495176427739555791e+01 6.157046392589791139e+00
1.170700036420555312e+00 2.489935284523133419e+01 6.166224555459250745e+00
1.173376718758648574e+00 2.484712871129739753e+01 6.175399940955559330e+00
1.176053743231983306e+00 2.479509100036958813e+01 6.184572525035022750e+00
1.178731110365778489e+00 2.474323884177562505e+01 6.193742283832469830e+00
1.181408820687932515e+00 2.469157136937438324e+01 6.202909193659700726e+00
1.184086874728960348e+00 2.464008772153518478e+01 6.212073231003949481e+00
1.186765273021931355e+00 2.458878704111707592e+01 6.221234372526348366e+00
1.189444016102412238e+00 2.453766847544809337e+01 6.230392595060424199e+00
1.192123104508405529e+00 2.448673117630456986e+01 6.239547875610595540e+00
1.194802538780292522e+00 2.443597429989037906e+01 6.248700191350687660e+00
1.197482319460776212e+00 2.438539700681623401e+01 6.257849519622462608e+00
1.200162447094824669e+00 2.433499846207899608e+01 6.266995837934167035e+00
1.202842922229616418e+00 2.428477783504092358e+01 6.276139123959090682e+00
1.205523745414484926e+00 2.423473429940905888e+01 6.285279355534137302e+00
1.208204917200865980e+00 2.418486703321445574e+01 6.294416510658416009e+00
1.210886438142244392e+00 2.413517521879163041e+01 6.303550567491829959e+00
1.213568308794102490e+00 2.408565804275783861e+01 6.312681504353702344e+00
1.216250529713868378e+00 2.403631469599247694e+01 6.321809299721397934e+00
1.218933101460866197e+00 2.398714437361650909e+01 6.330933932228965055e+00
1.221616024596267280e+00 2.393814627497186365e+01 6.340055380665788221e+00
1.224299299683039521e+00 2.388931960360088524e+01 6.349173623975256753e+00
1.226982927285901859e+00 2.384066356722583890e+01 6.358288641253439621e+00
1.229666907971275425e+00 2.379217737772838603e+01 6.367400411747782485e+00
1.232351242307237582e+00 2.374386025112915988e+01 6.376508914855814503e+00
1.235035930863477294e+00 2.369571140756729832e+01 6.385614130123855148e+00
1.237720974211248715e+00 2.364773007128008331e+01 6.394716037245761875e+00
1.240406372923327671e+00 2.359991547058257666e+01 6.403814616061654696e+00
1.243092127573968586e+00 2.355226683784729502e+01 6.412909846556678950e+00
1.245778238738860955e+00 2.350478340948392741e+01 6.422001708859773395e+00
1.248464706995087603e+00 2.345746442591910963e+01 6.431090183242448965e+00
1.251151532921083831e+00 2.341030913157620930e+01 6.440175250117570194e+00
1.253838717096595445e+00 2.336331677485520331e+01 6.449256890038169487e+00
1.256526260102640125e+00 2.331648660811253038e+01 6.458335083696257861e+00
1.259214162521466340e+00 2.326981788764107151e+01 6.467409811921636553e+00
1.261902424936515610e+00 2.322330987365009491e+01 6.476481055680758381e+00
1.264591047932384971e+00 2.317696183024531464e+01 6.485548796075551792e+00
1.267280032094787900e+00 2.313077302540897051e+01 6.494613014342298207e+00
1.269969378010517458e+00 2.308474273097996843e+01 6.503673691850489824e+00
1.272659086267411421e+00 2.303887022263406337e+01 6.512730810101707846e+00
1.275349157454315430e+00 2.299315477986407785e+01 6.521784350728540680e+00
1.278039592161047899e+00 2.294759568596023769e+01 6.530834295493457731e+00
1.280730390978365385e+00 2.290219222799051479e+01 6.539880626287724041e+00
1.283421554497928607e+00 2.285694369678099847e+01 6.548923325130346917e+00
1.286113083312268923e+00 2.281184938689640873e+01 6.557962374166989683e+00
1.288804978014756131e+00 2.276690859662057420e+01 6.566997755668928960e+00
1.291497239199564495e+00 2.272212062793706266e+01 6.576029452031993294e+00
1.294189867461642107e+00 2.267748478650976551e+01 6.585057445775549745e+00
1.296882863396679131e+00 2.263300038166366335e+01 6.594081719541460274e+00
1.299576227601076717e+00 2.258866672636555251e+01 6.603102256093082545e+00
1.302269960671917692e+00 2.254448313720486752e+01 6.612119038314246744e+00
1.304964063206935254e+00 2.250044893437459947e+01 6.621132049208283021e+00
1.307658535804484545e+00 2.245656344165223217e+01 6.630141271897008970e+00
1.310353379063513346e+00 2.241282598638077417e+01 6.639146689619780162e+00
1.313048593583533652e+00 2.236923589944983704e+01 6.648148285732500717e+00
1.315744179964595473e+00 2.232579251527677755e+01 6.657146043706680949e+00
1.318440138807256190e+00 2.228249517178793226e+01 6.666139947128487897e+00
1.321136470712555910e+00 2.223934321039989825e+01 6.675129979697800309e+00
1.323833176281990154e+00 2.219633597600089203e+01 6.684116125227273386e+00
1.326530256117483431e+00 2.215347281693215464e+01 6.693098367641441726e+00
1.329227710821364816e+00 2.211075308496946334e+01 6.702076690975781403e+00
1.331925540996341306e+00 2.206817613530466105e+01 6.711051079375820905e+00
1.334623747245473169e+00 2.202574132652734917e+01 6.720021517096239627e+00
1.337322330172149965e+00 2.198344802060650238e+01 6.728987988499993911e+00
1.340021290380066565e+00 2.194129558287233195e+01 6.737950478057428860e+00
1.342720628473199396e+00 2.189928338199805324e+01 6.746908970345407930e+00
1.345420345055783118e+00 2.185741078998185216e+01 6.755863450046462937e+00
1.348120440732287539e+00 2.181567718212884088e+01 6.764813901947940522e+00
1.350820916107395187e+00 2.177408193703315575e+01 6.773760310941147722e+00
1.353521771785980654e+00 2.173262443656003740e+01 6.782702662020531292e+00
1.356223008373086625e+00 2.169130406582809911e+01 6.791640940282840155e+00
1.358924626473904107e+00 2.165012021319155977e+01 6.800575130926308276e+00
1.361626626693750675e+00 2.160907227022261878e+01 6.809505219249842867e+00
1.364329009638050705e+00 2.156815963169389505e+01 6.818431190652225915e+00
1.367031775912314062e+00 2.152738169556090142e+01 6.827353030631309494e+00
1.369734926122117447e+00 2.148673786294464350e+01 6.836270724783238606e+00
1.372438460873082855e+00 2.144622753811428240e+01 6.845184258801660704e+00
1.375142380770860262e+00 2.140585012846984014e+01 6.854093618476953864e+00
1.377846686421107414e+00 2.136560504452501874e+01 6.862998789695470059e+00
1.380551378429472953e+00 2.132549169989007609e+01 6.871899758438763328e+00
1.383256457401575323e+00 2.128550951125477653e+01 6.880796510782857034e+00
1.385961923942987450e+00 2.124565789837143726e+01 6.889689032897470256e+00
1.388667778659217866e+00 2.120593628403802100e+01 6.898577311045321458e+00
1.391374022155692503e+00 2.116634409408133877e+01 6.907461331581367325e+00
1.394080655037740257e+00 2.112688075734027038e+01 6.916341080952088660e+00
1.396787677910573677e+00 2.108754570564916264e+01 6.925216545694785175e+00
1.399495091379273193e+00 2.104833837382119199e+01 6.934087712436855178e+00
1.402202896048771352e+00 2.100925819963187635e+01 6.942954567895093909e+00
1.404911092523836835e+00 2.097030462380264737e+01 6.951817098875013201e+00
1.407619681409058909e+00 2.093147708998447598e+01 6.960675292270130043e+00
1.410328663308831221e+00 2.089277504474162228e+01 6.969529135061302227e+00
1.413038038827337584e+00 2.085419793753539608e+01 6.978378614316052442e+00
1.415747808568537103e+00 2.081574522070807376e+01 6.987223717187893257e+00
1.418457973136148631e+00 2.077741634946682936e+01 6.996064430915660104e+00
1.421168533133638778e+00 2.073921078186775446e+01 7.004900742822870896e+00
1.423879489164204371e+00 2.070112797879998112e+01 7.013732640317064337e+00
1.426590841830761791e+00 2.066316740396985807e+01 7.022560110889164875e+00
1.429302591735931660e+00 2.062532852388523352e+01 7.031383142112829887e+00
1.432014739482026622e+00 2.058761080783974506e+01 7.040201721643843058e+00
1.434727285671036690e+00 2.055001372789728720e+01 7.049015837219463343e+00
1.437440230904618588e+00 2.051253675887645755e+01 7.057825476657827224e+00
1.440153575784080653e+00 2.047517937833517365e+01 7.066630627857318991e+00
1.442867320910372175e+00 2.043794106655527187e+01 7.075431278795980106e+00
1.445581466884071409e+00 2.040082130652725567e+01 7.084227417530895465e+00
1.448296014305372248e+00 2.036381958393508640e+01 7.093019032197595664e+00
1.451010963774072904e+00 2.032693538714107362e+01 7.101806111009475231e+00
1.453726315889565246e+00 2.029016820717079739e+01 7.110588642257205549e+00
1.456442071250822146e+00 2.025351753769816554e+01 7.119366614308160202e+00
1.459158230456388372e+00 2.021698287503050295e+01 7.128140015605829660e+00
1.461874794104367492e+00 2.018056371809374383e+01 7.136908834669265289e+00
1.464591762792412100e+00 2.014425956841767018e+01 7.145673060092511797e+00
1.467309137117713380e+00 2.010806993012126043e+01 7.154432680544048573e+00
1.470026917676990452e+00 2.007199430989810551e+01 7.163187684766246122e+00
1.472745105066481264e+00 2.003603221700185344e+01 7.171938061574807399e+00
1.475463699881931268e+00 2.000018316323183498e+01 7.180683799858233129e+00
1.478182702718584318e+00 1.996444666291862902e+01 7.189424888577298667e+00
1.480902114171172901e+00 1.992882223290982324e+01 7.198161316764480233e+00
1.483621934833908806e+00 1.989330939255578912e+01 7.206893073523491289e+00
1.486342165300475138e+00 1.985790766369550298e+01 7.215620148028709657e+00
1.489062806164014319e+00 1.982261657064254834e+01 7.224342529524680145e+00
1.491783858017122322e+00 1.978743564017107914e+01 7.233060207325610946e+00
1.494505321451837787e+00 1.975236440150190731e+01 7.241773170814855831e+00
1.497227197059634696e+00 1.971740238628868980e+01 7.250481409444414993e+00
1.499949485431414375e+00 1.968254912860410499e+01 7.259184912734445660e+00
1.502672187157495065e+00 1.964780416492623161e+01 7.267883670272755836e+00
1.505395302827606363e+00 1.961316703412486717e+01 7.276577671714332674e+00
1.508118833030879458e+00 1.957863727744801352e+01 7.285266906780845986e+00
1.510842778355841798e+00 1.954421443850838358e+01 7.293951365260181952e+00
1.513567139390405769e+00 1.950989806327002896e+01 7.302631037005956394e+00
1.516291916721864697e+00 1.947568770003497818e+01 7.311305911937061808e+00
1.519017110936884185e+00 1.944158289942999218e+01 7.319975980037184193e+00
1.521742722621493904e+00 1.940758321439340506e+01 7.328641231354356300e+00
1.524468752361082924e+00 1.937368820016196125e+01 7.337301656000493999e+00
1.527195200740391057e+00 1.933989741425783038e+01 7.345957244150954857e+00
1.529922068343502195e+00 1.930621041647560432e+01 7.354607986044072732e+00
1.532649355753838538e+00 1.927262676886941506e+01 7.363253871980734111e+00
1.535377063554153043e+00 1.923914603574010940e+01 7.371894892323918924e+00
1.538105192326524762e+00 1.920576778362246984e+01 7.380531037498287539e+00
1.540833742652350846e+00 1.917249158127257047e+01 7.389162297989728678e+00
1.543562715112340777e+00 1.913931699965513644e+01 7.397788664344945531e+00
1.546292110286511479e+00 1.910624361193100640e+01 7.406410127171034752e+00
1.549021928754180433e+00 1.907327099344466248e+01 7.415026677135048594e+00
1.551752171093960353e+00 1.904039872171180647e+01 7.423638304963609436e+00
1.554482837883753854e+00 1.900762637640706032e+01 7.432245001442473686e+00
1.557213929700746791e+00 1.897495353935167017e+01 7.440846757416129442e+00
1.559945447121404261e+00 1.894237979450132769e+01 7.449443563787403022e+00
1.562677390721464388e+00 1.890990472793401622e+01 7.458035411517053959e+00
1.565409761075934325e+00 1.887752792783799194e+01 7.466622291623369989e+00
1.568142558759084038e+00 1.884524898449973662e+01 7.475204195181796685e+00
1.570875784344441195e+00 1.881306749029209158e+01 7.483781113324514678e+00
1.573609438404787619e+00 1.878098303966235605e+01 7.492353037240098601e+00
1.576343521512153734e+00 1.874899522912052774e+01 7.500919958173089874e+00
1.579078034237813899e+00 1.871710365722754688e+01 7.509481867423654755e+00
1.581812977152282418e+00 1.868530792458366818e+01 7.518038756347191764e+00
1.584548350825308205e+00 1.865360763381687192e+01 7.526590616353957763e+00
1.587284155825871235e+00 1.862200238957132115e+01 7.535137438908725116e+00
1.590020392722178766e+00 1.859049179849588995e+01 7.543679215530387339e+00
1.592757062081659347e+00 1.855907546923283746e+01 7.552215937791608269e+00
1.595494164470961040e+00 1.852775301240639294e+01 7.560747597318474789e+00
1.598231700455945647e+00 1.849652404061156474e+01 7.569274185790136222e+00
1.600969670601685602e+00 1.846538816840289599e+01 7.577795694938452620e+00
1.603708075472461081e+00 1.843434501228336231e+01 7.586312116547642148e+00
1.606446915631754901e+00 1.840339419069327676e+01 7.594823442453947138e+00
1.609186191642249186e+00 1.837253532399930123e+01 7.603329664545292133e+00
1.611925904065822701e+00 1.834176803448350057e+01 7.611830774760933949e+00
1.614666053463545969e+00 1.831109194633247483e+01 7.620326765091134824e+00
1.617406640395680384e+00 1.828050668562649150e+01 7.628817627576843563e+00
1.620147665421672212e+00 1.825001188032882027e+01 7.637303354309337600e+00
1.622889129100150596e+00 1.821960716027494698e+01 7.645783937429925459e+00
1.625631031988925113e+00 1.818929215716203629e+01 7.654259369129608359e+00
1.628373374644980887e+00 1.815906650453828775e+01 7.662729641648761358e+00
1.631116157624478369e+00 1.812892983779246947e+01 7.671194747276826043e+00
1.633859381482748230e+00 1.809888179414346965e+01 7.679654678351983677e+00
1.636603046774288917e+00 1.806892201262989062e+01 7.688109427260858553e+00
1.639347154052764211e+00 1.803905013409977087e+01 7.696558986438196470e+00
1.642091703871001229e+00 1.800926580120028220e+01 7.705003348366566307e+00
1.644836696780986873e+00 1.797956865836752272e+01 7.713442505576058039e+00
1.647582133333865828e+00 1.794995835181641652e+01 7.721876450643978096e+00
1.650328014079937233e+00 1.792043452953058846e+01 7.730305176194558037e+00
1.653074339568653350e+00 1.789099684125235257e+01 7.738728674898657900e+00
1.655821110348617564e+00 1.786164493847276447e+01 7.747146939473473104e+00
1.658568326967580164e+00 1.783237847442166668e+01 7.755559962682245789e+00
1.661315989972438123e+00 1.780319710405789735e+01 7.763967737333981489e+00
1.664064099909231986e+00 1.777410048405946341e+01 7.772370256283163137e+00
1.666812657323144098e+00 1.774508827281381684e+01 7.780767512429467736e+00
1.669561662758496823e+00 1.771616013040815929e+01 7.789159498717492802e+00
1.672311116758749661e+00 1.768731571861986396e+01 7.797546208136473034e+00
1.675061019866498579e+00 1.765855470090687618e+01 7.805927633720018299e+00
1.677811372623473130e+00 1.762987674239822056e+01 7.814303768545827644e+00
1.680562175570534889e+00 1.760128150988455786e+01 7.822674605735431719e+00
1.683313429247676796e+00 1.757276867180876323e+01 7.831040138453926325e+00
1.686065134194019821e+00 1.754433789825663936e+01 7.839400359909699745e+00
1.688817290947812966e+00 1.751598886094756935e+01 7.847755263354183164e+00
1.691569900046429487e+00 1.748772123322534711e+01 7.856104842081577111e+00
1.694322962026367785e+00 1.745953469004896519e+01 7.864449089428611650e+00
1.697076477423248964e+00 1.743142890798350564e+01 7.872787998774275486e+00
1.699830446771815273e+00 1.740340356519107345e+01 7.881121563539577934e+00
1.702584870605928113e+00 1.737545834142181533e+01 7.889449777187287793e+00
1.705339749458568255e+00 1.734759291800489933e+01 7.897772633221697980e+00
1.708095083861832952e+00 1.731980697783967926e+01 7.906090125188359075e+00
1.710850874346936612e+00 1.729210020538678094e+01 7.914402246673867936e+00
1.713607121444207460e+00 1.726447228665936606e+01 7.922708991305586146e+00
1.716363825683087985e+00 1.723692290921432502e+01 7.931010352751448167e+00
1.719120987592132943e+00 1.720945176214362249e+01 7.939306324719678010e+00
1.721878607699008468e+00 1.718205853606565015e+01 7.947596900958589394e+00
1.724636686530492513e+00 1.715474292311660420e+01 7.955882075256333508e+00
1.727395224612471303e+00 1.712750461694200510e+01 7.964161841440679623e+00
1.730154222469940217e+00 1.710034331268815322e+01 7.972436193378777958e+00
1.732913680627002018e+00 1.707325870699370540e+01 7.980705124976936737e+00
1.735673599606867734e+00 1.704625049798130831e+01 7.988968630180408148e+00
1.738433979931853335e+00 1.701931838524924601e+01 7.997226702973140533e+00
1.741194822123380392e+00 1.699246206986313723e+01 8.005479337377586546e+00
1.743956126701975196e+00 1.696568125434772512e+01 8.013726527454467785e+00
1.746717894187268083e+00 1.693897564267868106e+01 8.021968267302556299e+00
1.749480125097993222e+00 1.691234494027443702e+01 8.030204551058472973e+00
1.752242819951986830e+00 1.688578885398814222e+01 8.038435372896463704e+00
1.755005979266187621e+00 1.685930709209957712e+01 8.046660727028198679e+00
1.757769603556635474e+00 1.683289936430718470e+01 8.054880607702543216e+00
1.760533693338471206e+00 1.680656538172013015e+01 8.063095009205374808e+00
1.763298249125937689e+00 1.678030485685035345e+01 8.071303925859373507e+00
1.766063271432376514e+00 1.675411750360478536e+01 8.079507352023794553e+00
1.768828760770229325e+00 1.672800303727749593e+01 8.087705282094296066e+00
1.771594717651037598e+00 1.670196117454194606e+01 8.095897710502725886e+00
1.774361142585440865e+00 1.667599163344330293e+01 8.104084631716917286e+00
1.777128036083178486e+00 1.665009413339073063e+01 8.112266040240507792e+00
1.779895398653087879e+00 1.662426839514980159e+01 8.120441930612738446e+00
1.782663230803104515e+00 1.659851414083491861e+01 8.128612297408247755e+00
1.785431533040261476e+00 1.657283109390179021e+01 8.136777135236899383e+00
1.788200305870689677e+00 1.654721897913994155e+01 8.144936438743574314e+00
1.790969549799618532e+00 1.652167752266526435e+01 8.153090202608005654e+00
1.793739265331373733e+00 1.649620645191265567e+01 8.161238421544567245e+00
1.796509452969378584e+00 1.647080549562864960e+01 8.169381090302106685e+00
1.799280113216153776e+00 1.644547438386411997e+01 8.177518203663746377e+00
1.802051246573316723e+00 1.642021284796700087e+01 8.185649756446727210e+00
1.804822853541582894e+00 1.639502062057509946e+01 8.193775743502198949e+00
1.807594934620764260e+00 1.636989743560891242e+01 8.201896159715062140e+00
1.810367490309769289e+00 1.634484302826448499e+01 8.210011000003770931e+00
1.813140521106604064e+00 1.631985713500634105e+01 8.218120259320187415e+00
1.815914027508372275e+00 1.629493949356041327e+01 8.226223932649379122e+00
1.818688010011275002e+00 1.627008984290708327e+01 8.234322015009460927e+00
1.821462469110609828e+00 1.624530792327417217e+01 8.242414501451424513e+00
1.824237405300771941e+00 1.622059347613006253e+01 8.250501387058964298e+00
1.827012819075254813e+00 1.619594624417680961e+01 8.258582666948299789e+00
1.829788710926649742e+00 1.617136597134329179e+01 8.266658336268028151e+00
1.832565081346645419e+00 1.614685240277842126e+01 8.274728390198955452e+00
1.835341930826029699e+00 1.612240528484442947e+01 8.282792823953922579e+00
1.838119259854687826e+00 1.609802436511009560e+01 8.290851632777638258e+00
1.840897068921603985e+00 1.607370939234411367e+01 8.298904811946540505e+00
1.843675358514862417e+00 1.604946011650845250e+01 8.306952356768618984e+00
1.846454129121645860e+00 1.602527628875176546e+01 8.314994262583251583e+00
1.849233381228236439e+00 1.600115766140281792e+01 8.323030524761076521e+00
1.852013115320016778e+00 1.597710398796400533e+01 8.331061138703807600e+00
1.854793331881468887e+00 1.595311502310488372e+01 8.339086099844077893e+00
1.857574031396177050e+00 1.592919052265567714e+01 8.347105403645313615e+00
1.860355214346825159e+00 1.590533024360096093e+01 8.355119045601558270e+00
1.863136881215199159e+00 1.588153394407324548e+01 8.363127021237339420e+00
1.865919032482186823e+00 1.585780138334669331e+01 8.371129326107498159e+00
1.868701668627777757e+00 1.583413232183081831e+01 8.379125955797061209e+00
1.871484790131065390e+00 1.581052652106424183e+01 8.387116905921082832e+00
1.874268397470245429e+00 1.578698374370850210e+01 8.395102172124509821e+00
1.877052491122617406e+00 1.576350375354187783e+01 8.403081750082016299e+00
1.879837071564585793e+00 1.574008631545325620e+01 8.411055635497884708e+00
1.882622139271658668e+00 1.571673119543604535e+01 8.419023824105856590e+00
1.885407694718450600e+00 1.569343816058210273e+01 8.426986311668976271e+00
1.888193738378680875e+00 1.567020697907574167e+01 8.434943093979466511e+00
1.890980270725175938e+00 1.564703742018770072e+01 8.442894166858597060e+00
1.893767292229868726e+00 1.562392925426925672e+01 8.450839526156526560e+00
1.896554803363800001e+00 1.560088225274624918e+01 8.458779167752183525e+00
1.899342804597118350e+00 1.557789618811325916e+01 8.466713087553115358e+00
1.902131296399081295e+00 1.555497083392771884e+01 8.474641281495374656e+00
1.904920279238055736e+00 1.553210596480414551e+01 8.482563745543366451e+00
1.907709753581518175e+00 1.550930135640833285e+01 8.490480475689732742e+00
1.910499719896056714e+00 1.548655678545165060e+01 8.498391467955208611e+00
1.913290178647369721e+00 1.546387202968531405e+01 8.506296718388499656e+00
1.916081130300268276e+00 1.544124686789472456e+01 8.514196223066150537e+00
1.918872575318675722e+00 1.541868107989383496e+01 8.522089978092427742e+00
1.921664514165628335e+00 1.539617444651956468e+01 8.529977979599165039e+00
1.924456947303277987e+00 1.537372674962620422e+01 8.537860223745678212e+00
1.927249875192889927e+00 1.535133777207989603e+01 8.545736706718606968e+00
1.930043298294845666e+00 1.532900729775314019e+01 8.553607424731810127e+00
1.932837217068642532e+00 1.530673511151932864e+01 8.561472374026230625e+00
1.935631631972894562e+00 1.528452099924729879e+01 8.569331550869776493e+00
1.938426543465335161e+00 1.526236474779592456e+01 8.577184951557226711e+00
1.941221952002814666e+00 1.524026614500878019e+01 8.585032572410060681e+00
1.944017858041303004e+00 1.521822497970877919e+01 8.592874409776387168e+00
1.946814262035891030e+00 1.519624104169286305e+01 8.600710460030800419e+00
