sr b Me
7.814223283158537869e-01 2.270822512287996631e+01 5.517667369883889172e+00
7.825584015142068584e-01 2.267739500259909491e+01 5.522524727367360775e+00
7.836946592035082260e-01 2.264663720746924014e+01 5.527378742163542746e+00
7.848311015982523120e-01 2.261595151053342789e+01 5.532229409645904816e+00
7.859677289126886235e-01 2.258533768565980182e+01 5.537076725217918494e+00
7.871045413608193098e-01 2.255479550754672857e+01 5.541920684311624434e+00
7.882415391563970530e-01 2.252432475171390536e+01 5.546761282388427361e+00
7.893787225129241802e-01 2.249392519449931527e+01 5.551598514938964612e+00
7.905160916436506646e-01 2.246359661305283950e+01 5.556432377483514706e+00
7.916536467615722383e-01 2.243333878534132708e+01 5.561262865570582470e+00
7.927913880794293933e-01 2.240315149014028151e+01 5.566089974777610472e+00
7.939293158097051606e-01 2.237303450703227981e+01 5.570913700710625527e+00
7.950674301646234454e-01 2.234298761640060960e+01 5.575734039004642817e+00
7.962057313561488048e-01 2.231301059943620402e+01 5.580550985321973023e+00
7.973442195959834500e-01 2.228310323812231886e+01 5.585364535354041315e+00
7.984828950955660254e-01 2.225326531523535323e+01 5.590174684820693685e+00
7.996217580660712754e-01 2.222349661435260870e+01 5.594981429468306899e+00
8.007608087184066026e-01 2.219379691982918601e+01 5.599784765072945092e+00
8.019000472632130672e-01 2.216416601681694587e+01 5.604584687436678259e+00
8.030394739108619451e-01 2.213460369124568317e+01 5.609381192390045179e+00
8.041790888714540619e-01 2.210510972982206468e+01 5.614174275791611102e+00
8.053188923548192379e-01 2.207568392003638635e+01 5.618963933526300636e+00
8.064588845705132902e-01 2.204632605015359559e+01 5.623750161506237966e+00
8.075990657278182550e-01 2.201703590920665832e+01 5.628532955671250448e+00
8.087394360357406109e-01 2.198781328699552162e+01 5.633312311988442289e+00
8.098799957030090590e-01 2.195865797409241083e+01 5.638088226450742368e+00
8.110207449380752998e-01 2.192956976182838602e+01 5.642860695078506517e+00
8.121616839491105910e-01 2.190054844229771547e+01 5.647629713918221661e+00
8.133028129440058596e-01 2.187159380834684441e+01 5.652395279043727072e+00
8.144441321303704795e-01 2.184270565358054483e+01 5.657157386554619194e+00
8.155856417155306071e-01 2.181388377235768417e+01 5.661916032576367108e+00
8.167273419065279594e-01 2.178512795977928462e+01 5.666671213261694540e+00
8.178692329101194813e-01 2.175643801169878699e+01 5.671422924788311448e+00
8.190113149327752362e-01 2.172781372470836558e+01 5.676171163360583805e+00
8.201535881806782946e-01 2.169925489614325187e+01 5.680915925208264383e+00
8.212960528597226251e-01 2.167076132407622779e+01 5.685657206586800072e+00
8.224387091755125390e-01 2.164233280731387765e+01 5.690395003777399374e+00
8.235815573333620243e-01 2.161396914539292524e+01 5.695129313087067047e+00
8.247245975382931915e-01 2.158567013858533201e+01 5.699860130847173245e+00
8.258678299950350521e-01 2.155743558788624981e+01 5.704587453414889708e+00
8.270112549080237407e-01 2.152926529501208108e+01 5.709311277172962384e+00
8.281548724813995177e-01 2.150115906240081998e+01 5.714031598529072831e+00
8.292986829190081011e-01 2.147311669321579330e+01 5.718748413914639173e+00
8.304426864243977802e-01 2.144513799133018850e+01 5.723461719786858914e+00
8.315868832008195266e-01 2.141722276132609082e+01 5.728171512628303930e+00
8.327312734512264392e-01 2.138937080850521610e+01 5.732877788944543695e+00
8.338758573782714123e-01 2.136158193887134260e+01 5.737580545266556697e+00
8.350206351843073582e-01 2.133385595913066268e+01 5.742279778150097158e+00
8.361656070713867628e-01 2.130619267669812089e+01 5.746975484174080329e+00
8.373107732412591320e-01 2.127859189968216214e+01 5.751667659942594213e+00
8.384561338953721021e-01 2.125105343689322268e+01 5.756356302082911824e+00
8.396016892348693306e-01 2.122357709783028312e+01 5.761041407247216917e+00
8.407474394605898294e-01 2.119616269268635378e+01 5.765722972111119837e+00
8.418933847730682984e-01 2.116881003234572134e+01 5.770400993373570486e+00
8.430395253725325722e-01 2.114151892837535485e+01 5.775075467757778469e+00
8.441858614589041743e-01 2.111428919302688811e+01 5.779746392010324030e+00
8.453323932317975409e-01 2.108712063923438151e+01 5.784413762900988409e+00
8.464791208905180220e-01 2.106001308060746169e+01 5.789077577223394222e+00
8.476260446340633248e-01 2.103296633143204630e+01 5.793737831794326887e+00
8.487731646611202940e-01 2.100598020666938837e+01 5.798394523453350935e+00
8.499204811700662443e-01 2.097905452195008635e+01 5.803047649063316271e+00
8.510679943589676277e-01 2.095218909357355841e+01 5.807697205509890992e+00
8.522157044255788128e-01 2.092538373850126376e+01 5.812343189702191992e+00
8.533636115673419731e-01 2.089863827435996768e+01 5.816985598571701388e+00
8.545117159813868657e-01 2.087195251943951035e+01 5.821624429072091544e+00
8.556600178645290544e-01 2.084532629268112203e+01 5.826259678180737644e+00
8.568085174132704651e-01 2.081875941368729599e+01 5.830891342896447505e+00
8.579572148237981644e-01 2.079225170271008238e+01 5.835519420240981248e+00
8.591061102919836934e-01 2.076580298065350760e+01 5.840143907258095624e+00
8.602552040133830680e-01 2.073941306906568371e+01 5.844764801014384226e+00
8.614044961832353353e-01 2.071308179014285145e+01 5.849382098598047364e+00
8.625539869964629069e-01 2.068680896672556102e+01 5.853995797119033284e+00
8.637036766476707816e-01 2.066059442229170529e+01 5.858605893709727397e+00
8.648535653311454352e-01 2.063443798095402215e+01 5.863212385524878556e+00
8.660036532408552645e-01 2.060833946746772227e+01 5.867815269739726780e+00
8.671539405704490333e-01 2.058229870721742572e+01 5.872414543551769839e+00
8.683044275132562051e-01 2.055631552621794711e+01 5.877010204180123765e+00
8.694551142622864992e-01 2.053038975111020648e+01 5.881602248865718252e+00
8.706060010102285585e-01 2.050452120916118659e+01 5.886190674870785955e+00
8.717570879494500602e-01 2.047870972826463998e+01 5.890775479478218557e+00
8.729083752719977163e-01 2.045295513693382361e+01 5.895356659992339488e+00
8.740598631695958298e-01 2.042725726429432598e+01 5.899934213739671307e+00
8.752115518336467392e-01 2.040161594009355284e+01 5.904508138066733025e+00
8.763634414552300411e-01 2.037603099469350809e+01 5.909078430340810151e+00
8.775155322251018131e-01 2.035050225906126187e+01 5.913645087951149293e+00
8.786678243336952798e-01 2.032502956477603462e+01 5.918208108307183579e+00
8.798203179711191479e-01 2.029961274402521454e+01 5.922767488838740491e+00
8.809730133271577168e-01 2.027425162959801241e+01 5.927323226996665362e+00
8.821259105912714338e-01 2.024894605488387356e+01 5.931875320252618877e+00
8.832790099525948957e-01 2.022369585387248136e+01 5.936423766098552157e+00
8.844323115999378482e-01 2.019850086115214083e+01 5.940968562046509582e+00
8.855858157217841864e-01 2.017336091190274772e+01 5.945509705629395292e+00
8.867395225062911779e-01 2.014827584190121001e+01 5.950047194399489037e+00
8.878934321412909059e-01 2.012324548751056952e+01 5.954581025929923221e+00
8.890475448142878268e-01 2.009826968568001959e+01 5.959111197814174865e+00
8.902018607124595473e-01 2.007334827394720378e+01 5.963637707665161436e+00
8.913563800226569356e-01 2.004848109043663840e+01 5.968160553115030353e+00
8.925111029314025668e-01 2.002366797384282293e+01 5.972679731817736482e+00
8.936660296248919444e-01 1.999890876345020274e+01 5.977195241444915652e+00
8.948211602889918348e-01 1.997420329911323478e+01 5.981707079689039475e+00
8.959764951092408225e-01 1.994955142125873593e+01 5.986215244262486301e+00
8.971320342708490880e-01 1.992495297089043760e+01 5.990719732896224059e+00
8.982877779586977418e-01 1.990040778958214318e+01 5.995220543340587405e+00
8.994437263573387131e-01 1.987591571946866154e+01 5.999717673366442128e+00
9.005998796509950832e-01 1.985147660325644026e+01 6.004211120762759535e+00
9.017562380235596420e-01 1.982709028420922692e+01 6.008700883338764953e+00
9.029128016585962202e-01 1.980275660615638600e+01 6.013186958921936665e+00
9.040695707393383573e-01 1.977847541348315374e+01 6.017669345359311528e+00
9.052265454486888574e-01 1.975424655113216943e+01 6.022148040516733580e+00
9.063837259692213433e-01 1.973006986459979473e+01 6.026623042279054765e+00
9.075411124831782583e-01 1.970594519993388616e+01 6.031094348550068318e+00
9.086987051724709774e-01 1.968187240373089253e+01 6.035561957252588705e+00
9.098565042186808061e-01 1.965785132314105255e+01 6.040025866326997672e+00
9.110145098030574262e-01 1.963388180585071652e+01 6.044486073734070430e+00
9.121727221065198954e-01 1.960996370009788237e+01 6.048942577451604130e+00
9.133311413096554254e-01 1.958609685465969008e+01 6.053395375476297247e+00
9.144897675927199376e-01 1.956228111884740528e+01 6.057844465824203439e+00
9.156486011356379517e-01 1.953851634251524061e+01 6.062289846528621240e+00
9.168076421180021418e-01 1.951480237605014878e+01 6.066731515641555994e+00
9.179668907190732252e-01 1.949113907037483884e+01 6.071169471232657600e+00
9.191263471177802957e-01 1.946752627693544468e+01 6.075603711391110551e+00
9.202860114927200463e-01 1.944396384771253139e+01 6.080034234223085754e+00
9.214458840221571023e-01 1.942045163521171958e+01 6.084461037853051479e+00
9.226059648840242433e-01 1.939698949246661996e+01 6.088884120422757285e+00
9.237662542559212930e-01 1.937357727302884669e+01 6.093303480092666646e+00
9.249267523151163406e-01 1.935021483097026262e+01 6.097719115041077664e+00
9.260874592385444082e-01 1.932690202088093656e+01 6.102131023464059112e+00
9.272483752028082282e-01 1.930363869787060693e+01 6.106539203574719465e+00
9.284095003841781324e-01 1.928042471756520726e+01 6.110943653603407633e+00
9.295708349585914965e-01 1.925725993609556852e+01 6.115344371799417367e+00
9.307323791016529624e-01 1.923414421010465958e+01 6.119741356429161172e+00
9.318941329886348823e-01 1.921107739674904380e+01 6.124134605775444662e+00
9.330560967944758755e-01 1.918805935368699878e+01 6.128524118139290877e+00
9.342182706937830483e-01 1.916508993908139757e+01 6.132909891838933980e+00
9.353806548608296634e-01 1.914216901159915807e+01 6.137291925209494181e+00
9.365432494695560273e-01 1.911929643040710047e+01 6.141670216603319687e+00
9.377060546935706009e-01 1.909647205516856872e+01 6.146044764390205195e+00
9.388690707061478902e-01 1.907369574604564733e+01 6.150415566956509927e+00
9.400322976802297781e-01 1.905096736369022281e+01 6.154782622706459705e+00
9.411957357884257469e-01 1.902828676925590301e+01 6.159145930059404250e+00
9.423593852030116569e-01 1.900565382437800821e+01 6.163505487453225129e+00
9.435232460959310785e-01 1.898306839118412626e+01 6.167861293341891482e+00
9.446873186387942933e-01 1.896053033228865914e+01 6.172213346196071093e+00
9.458516030028787380e-01 1.893803951078818670e+01 6.176561644503574477e+00
9.470160993591295595e-01 1.891559579026705862e+01 6.180906186767877841e+00
9.481808078781586158e-01 1.889319903478860496e+01 6.185246971509377190e+00
9.493457287302446979e-01 1.887084910889120337e+01 6.189583997265717841e+00
9.505108620853348622e-01 1.884854587759659950e+01 6.193917262589774708e+00
9.516762081130424322e-01 1.882628920639576720e+01 6.198246766051955348e+00
9.528417669826489966e-01 1.880407896126124001e+01 6.202572506237391536e+00
9.540075388631029663e-01 1.878191500862898167e+01 6.206894481749038128e+00
9.551735239230201291e-01 1.875979721541006029e+01 6.211212691204987202e+00
9.563397223306846495e-01 1.873772544897929038e+01 6.215527133240252411e+00
9.575061342540476250e-01 1.871569957718350352e+01 6.219837806504754596e+00
9.586727598607276413e-01 1.869371946832622555e+01 6.224144709665878850e+00
9.598395993180116603e-01 1.867178499117861534e+01 6.228447841405939656e+00
9.610066527928539104e-01 1.864989601497356375e+01 6.232747200422907419e+00
9.621739204518773292e-01 1.862805240939852069e+01 6.237042785431408554e+00
9.633414024613721205e-01 1.860625404459837640e+01 6.241334595161756482e+00
9.645090989872964204e-01 1.858450079117495335e+01 6.245622628359628337e+00
9.656770101952776297e-01 1.856279252018649117e+01 6.249906883785768308e+00
9.668451362506103042e-01 1.854112910313660478e+01 6.254187360217751568e+00
9.680134773182579311e-01 1.851951041198174153e+01 6.258464056448101331e+00
9.691820335628528182e-01 1.849793631912739755e+01 6.262736971284648568e+00
9.703508051486949837e-01 1.847640669742110120e+01 6.267006103551501894e+00
9.715197922397541541e-01 1.845492142016437853e+01 6.271271452086272014e+00
9.726889949996683216e-01 1.843348036109134824e+01 6.275533015743928189e+00
9.738584135917445206e-01 1.841208339438007968e+01 6.279790793394139037e+00
9.750280481789591613e-01 1.839073039465079873e+01 6.284044783921224564e+00
9.761978989239575855e-01 1.836942123696151086e+01 6.288294986224634009e+00
9.773679659890545102e-01 1.834815579680177322e+01 6.292541399219793163e+00
9.785382495362344724e-01 1.832693395009741977e+01 6.296784021836758782e+00
9.797087497271512735e-01 1.830575557320948121e+01 6.301022853020053383e+00
9.808794667231287567e-01 1.828462054292663908e+01 6.305257891729763919e+00
9.820504006851606960e-01 1.826352873646677111e+01 6.309489136940855225e+00
9.832215517739104627e-01 1.824248003147522823e+01 6.313716587643123823e+00
9.843929201497124692e-01 1.822147430602633733e+01 6.317940242840498932e+00
9.855645059725710588e-01 1.820051143861530463e+01 6.322160101552287692e+00
9.867363094021609493e-01 1.817959130815847857e+01 6.326376162812736403e+00
9.879083305978281215e-01 1.815871379399611030e+01 6.330588425670082842e+00
9.890805697185887091e-01 1.813787877588497111e+01 6.334796889187670921e+00
9.902530269231307747e-01 1.811708613400426060e+01 6.339001552442365295e+00
9.914257023698129778e-01 1.809633574894198915e+01 6.343202414526919242e+00
9.925985962166653520e-01 1.807562750170213661e+01 6.347399474548161891e+00
9.937717086213899709e-01 1.805496127370553339e+01 6.351592731626427124e+00
9.949450397413603930e-01 1.803433694678190946e+01 6.355782184896787257e+00
9.961185897336218842e-01 1.801375440316517640e+01 6.359967833509635682e+00
9.972923587548923052e-01 1.799321352550366981e+01 6.364149676628236385e+00
9.984663469615614462e-01 1.797271419685226945e+01 6.368327713429942527e+00
9.996405545096921363e-01 1.795225630066395084e+01 6.372501943107543809e+00
1.000814981555019134e+00 1.793183972079816257e+01 6.376672364867200571e+00
1.001989628252950792e+00 1.791146434151546885e+01 6.380838977929141898e+00
1.003164494758568281e+00 1.789113004747903801e+01 6.385001781527015474e+00
1.004339581226626255e+00 1.787083672374568621e+01 6.389160774909336205e+00
1.005514887811552294e+00 1.785058425576984220e+01 6.393315957338310263e+00
1.006690414667448463e+00 1.783037252940562212e+01 6.397467328089045502e+00
1.007866161948090422e+00 1.781020143089183350e+01 6.401614886452262176e+00
1.009042129806928090e+00 1.779007084686871920e+01 6.405758631730483543e+00
1.010218318397085424e+00 1.776998066436238943e+01 6.409898563240887803e+00
1.011394727871361532e+00 1.774993077078632453e+01 6.414034680314618875e+00
1.012571358382229558e+00 1.772992105394528650e+01 6.418166982295639755e+00
1.013748210081838685e+00 1.770995140202714424e+01 6.422295468542042585e+00
1.014925283122012134e+00 1.769002170360374393e+01 6.426420138425515738e+00
1.016102577654249828e+00 1.767013184763182920e+01 6.430540991330810030e+00
1.017280093829726173e+00 1.765028172345087043e+01 6.434658026655802665e+00
1.018457831799292945e+00 1.763047122077620088e+01 6.438771243812590583e+00
1.019635791713476847e+00 1.761070022970409354e+01 6.442880642226073817e+00
1.020813973722481283e+00 1.759096864070667365e+01 6.446986221334658929e+00
1.021992377976186805e+00 1.757127634463222421e+01 6.451087980589846893e+00
1.023171004624150449e+00 1.755162323270428359e+01 6.455185919456059018e+00
1.024349853815606171e+00 1.753200919651484213e+01 6.459280037411726738e+00
1.025528925699465965e+00 1.751243412803056643e+01 6.463370333947623614e+00
1.026708220424318752e+00 1.749289791958662477e+01 6.467456808567826343e+00
1.027887738138431928e+00 1.747340046388870149e+01 6.471539460788923392e+00
1.029067478989750706e+00 1.745394165400571396e+01 6.475618290141214040e+00
1.030247443125898554e+00 1.743452138337072554e+01 6.479693296168172800e+00
1.031427630694177866e+00 1.741513954578476131e+01 6.483764478425300126e+00
1.032608041841569513e+00 1.739579603541067598e+01 6.487831836481057657e+00
1.033788676714733956e+00 1.737649074677055694e+01 6.491895369917100034e+00
1.034969535460010803e+00 1.735722357474667632e+01 6.495955078327705579e+00
1.036150618223419473e+00 1.733799441458001667e+01 6.500010961319775404e+00
1.037331925150659195e+00 1.731880316186832047e+01 6.504063018512880490e+00
1.038513456387109457e+00 1.729964971256350381e+01 6.508111249539496157e+00
1.039695371572652460e+00 1.729008754795625435e+01 6.510133842074664834e+00
