sr b Me
1.698701210388614102e+00 1.551461861951512589e+01 8.238118073728488255e+00
1.701164430608681721e+00 1.549230789845254641e+01 8.245185355054781340e+00
1.703628170910598039e+00 1.547005471474763993e+01 8.252245995782729437e+00
1.706092431733010173e+00 1.544785885973497486e+01 8.259299993217149805e+00
1.708557213513567152e+00 1.542572012569437767e+01 8.266347344697022592e+00
1.711022516688921913e+00 1.540363830585278748e+01 8.273388047593181582e+00
1.713488341694730632e+00 1.538161319438603236e+01 8.280422099305992489e+00
1.715954688965656283e+00 1.535964458639353225e+01 8.287449497271712318e+00
1.718421558935365745e+00 1.533773227791489724e+01 8.294470238955447883e+00
1.720888952036533137e+00 1.531587606591611639e+01 8.301484321853884296e+00
1.723356868700840261e+00 1.529407574827964034e+01 8.308491743496730919e+00
1.725825309358976378e+00 1.527233112380941726e+01 8.315492501443433326e+00
1.728294274440640876e+00 1.525064199221736594e+01 8.322486593285814749e+00
1.730763764374542157e+00 1.522900815412256748e+01 8.329474016646670975e+00
1.733233779588399637e+00 1.520742941104730228e+01 8.336454769179358237e+00
1.735704320508943965e+00 1.518590556541399650e+01 8.343428848567114642e+00
1.738175387561919027e+00 1.516443642052967178e+01 8.350396252526440577e+00
1.740646981172081276e+00 1.514302178059418402e+01 8.357356978802767955e+00
1.743119101763201728e+00 1.512166145069317302e+01 8.364311025171115688e+00
1.745591749758066413e+00 1.510035523678449465e+01 8.371258389438839487e+00
1.748064925578477036e+00 1.507910294570062248e+01 8.378199069443239111e+00
1.750538629645253197e+00 1.505790438514797636e+01 8.385133063050160374e+00
1.753012862378231285e+00 1.503675936369255695e+01 8.392060368157036265e+00
1.755487624196266694e+00 1.501566769075975927e+01 8.398980982691382380e+00
1.757962915517234270e+00 1.499462917663637462e+01 8.405894904608512519e+00
1.760438736758030309e+00 1.497364363245374363e+01 8.412802131895476876e+00
1.762915088334572111e+00 1.495271087019072453e+01 8.419702662568504081e+00
1.765391970661799093e+00 1.493183070266913859e+01 8.426596494672914162e+00
1.767869384153674339e+00 1.491100294354974487e+01 8.433483626282876955e+00
1.770347329223185051e+00 1.489022740732173311e+01 8.440364055503319918e+00
1.772825806282344985e+00 1.486950390930866384e+01 8.447237780466389623e+00
1.775304815742193121e+00 1.484883226565587577e+01 8.454104799334078990e+00
1.777784358012795884e+00 1.482821229332400925e+01 8.460965110298829472e+00
1.780264433503247812e+00 1.480764381009663211e+01 8.467818711579468527e+00
1.782745042621673548e+00 1.478712663456608034e+01 8.474665601424366201e+00
1.785226185775227403e+00 1.476666058612877030e+01 8.481505778111495530e+00
1.787707863370094685e+00 1.474624548498645282e+01 8.488339239946480319e+00
1.790190075811493697e+00 1.472588115214404780e+01 8.495165985261813546e+00
1.792672823503675072e+00 1.470556740939151474e+01 8.501986012421420824e+00
1.795156106849925326e+00 1.468530407931318216e+01 8.508799319816036544e+00
1.797639926252564635e+00 1.466509098528602273e+01 8.515605905862285496e+00
1.800124282112950613e+00 1.464492795145752879e+01 8.522405769008646104e+00
1.802609174831477201e+00 1.462481480276209034e+01 8.529198907728453349e+00
1.805094604807578440e+00 1.460475136490518189e+01 8.535985320523753472e+00
1.807580572439726252e+00 1.458473746435933549e+01 8.542765005925208044e+00
1.810067078125433770e+00 1.456477292836671644e+01 8.549537962489766940e+00
1.812554122261255563e+00 1.454485758493135883e+01 8.556304188801833632e+00
1.815041705242788739e+00 1.452499126281596631e+01 8.563063683472906362e+00
1.817529827464674508e+00 1.450517379152854147e+01 8.569816445144708084e+00
1.820018489320598398e+00 1.448540500133812436e+01 8.576562472482361699e+00
1.822507691203291813e+00 1.446568472325563981e+01 8.583301764179509519e+00
1.824997433504532474e+00 1.444601278903168584e+01 8.590034318957650683e+00
1.827487716615147306e+00 1.442638903116037952e+01 8.596760135563407346e+00
1.829978540925011332e+00 1.440681328286814988e+01 8.603479212770944073e+00
1.832469906823050110e+00 1.438728537810911945e+01 8.610191549382168574e+00
1.834961814697239957e+00 1.436780515156776339e+01 8.616897144224413552e+00
1.837454264934609505e+00 1.434837243865345791e+01 8.623595996150916321e+00
1.839947257921241697e+00 1.432898707548990380e+01 8.630288104043087216e+00
1.842440794042272678e+00 1.430964889891900960e+01 8.636973466807800648e+00
1.844934873681894905e+00 1.429035774649870127e+01 8.643652083376752060e+00
1.847429497223356920e+00 1.427111345648889618e+01 8.650323952709975117e+00
1.849924665048966244e+00 1.425191586785458320e+01 8.656989073793395661e+00
1.852420377540087815e+00 1.423276482026926715e+01 8.663647445636312838e+00
1.854916635077147546e+00 1.421366015409550165e+01 8.670299067276765470e+00
1.857413438039631881e+00 1.419460171039234986e+01 8.676943937777647164e+00
1.859910786806089567e+00 1.417558933091488349e+01 8.683582056225516155e+00
1.862408681754133877e+00 1.415662285809336218e+01 8.690213421736526556e+00
1.864907123260440613e+00 1.413770213504966478e+01 8.696838033449402872e+00
1.867406111700752547e+00 1.411882700558781956e+01 8.703455890527385108e+00
1.869905647449878527e+00 1.409999731417885371e+01 8.710066992162253996e+00
1.872405730881695707e+00 1.408121290597206254e+01 8.716671337569069422e+00
1.874906362369149981e+00 1.406247362678687196e+01 8.723268925987731848e+00
1.877407542284257547e+00 1.404377932310702271e+01 8.729859756683726602e+00
1.879909270998105786e+00 1.402512984207566760e+01 8.736443828948560864e+00
1.882411548880853713e+00 1.400652503150379680e+01 8.743021142095521725e+00
1.884914376301735750e+00 1.398796473984732103e+01 8.749591695466477859e+00
1.887417753629059058e+00 1.396944881622053281e+01 8.756155488425870104e+00
1.889921681230207984e+00 1.395097711038851784e+01 8.762712520362104129e+00
1.892426159471642721e+00 1.393254947275584321e+01 8.769262790690333986e+00
1.894931188718902426e+00 1.391416575437387593e+01 8.775806298848580767e+00
1.897436769336605433e+00 1.389582580693404168e+01 8.782343044298906776e+00
1.899942901688450814e+00 1.387752948275928055e+01 8.788873026529191890e+00
1.902449586137217930e+00 1.385927663480720540e+01 8.795396245050783435e+00
1.904956823044770209e+00 1.384106711666904843e+01 8.801912699397645312e+00
1.907464612772054924e+00 1.382290078255450183e+01 8.808422389130525332e+00
1.909972955679103634e+00 1.380477748730120879e+01 8.814925313832381093e+00
1.912481852125034854e+00 1.378669708636633651e+01 8.821421473110135025e+00
1.914991302468054268e+00 1.376865943582230578e+01 8.827910866595034989e+00
1.917501307065455407e+00 1.375066439235585847e+01 8.834393493941762543e+00
1.920011866273622969e+00 1.373271181326492041e+01 8.840869354828381432e+00
1.922522980448031715e+00 1.371480155645474497e+01 8.847338448956508117e+00
1.925034649943248466e+00 1.369693348043261949e+01 8.853800776052056065e+00
1.927546875112932989e+00 1.367910744430882453e+01 8.860256335863695654e+00
1.930059656309840666e+00 1.366132330779245407e+01 8.866705128163193450e+00
1.932572993885821155e+00 1.364358093118728732e+01 8.873147152745717747e+00
1.935086888191821286e+00 1.362588017538730689e+01 8.879582409430325285e+00
1.937601339577886161e+00 1.360822090188129785e+01 8.886010898057097762e+00
1.940116348393159384e+00 1.359060297273754614e+01 8.892432618491566743e+00
1.942631914985885944e+00 1.357302625060812851e+01 8.898847570621999381e+00
1.945148039703410880e+00 1.355549059873381523e+01 8.905255754356456777e+00
1.947664722892183065e+00 1.353799588092282491e+01 8.911657169629407349e+00
1.950181964897754305e+00 1.352054196156155008e+01 8.918051816396676656e+00
1.952699766064782239e+00 1.350312870561089618e+01 8.924439694635653453e+00
1.955218126737030104e+00 1.348575597859625752e+01 8.930820804347819220e+00
1.957737047257368523e+00 1.346842364660930436e+01 8.937195145556996678e+00
1.960256527967777274e+00 1.345113157630933998e+01 8.943562718307720871e+00
1.962776569209344846e+00 1.343387963491336912e+01 8.949923522667768694e+00
1.965297171322272218e+00 1.341666769018979899e+01 8.956277558729397015e+00
1.967818334645871081e+00 1.339949561047144933e+01 8.962624826603418526e+00
1.970340059518566500e+00 1.338236326463692549e+01 8.968965326425005102e+00
1.972862346277898693e+00 1.336527052211557454e+01 8.975299058350730164e+00
1.975385195260523474e+00 1.334821725288367311e+01 8.981626022558938161e+00
1.977908606802213365e+00 1.333120332746234737e+01 8.987946219249376867e+00
1.980432581237858480e+00 1.331422861690897541e+01 8.994259648645362759e+00
1.982957118901469196e+00 1.329729299282242749e+01 9.000566310990718577e+00
1.985482220126174813e+00 1.328039632734138920e+01 9.006866206549361209e+00
1.988007885244228445e+00 1.326353849312719291e+01 9.013159335610602341e+00
1.990534114587003911e+00 1.324671936337839462e+01 9.019445698482671858e+00
1.993060908484999727e+00 1.322993881182393316e+01 9.025725295494218869e+00
1.995588267267839999e+00 1.321319671270956420e+01 9.031998126998322718e+00
1.998116191264275310e+00 1.319649294080688051e+01 9.038264193368075183e+00
2.000644680802182940e+00 1.317982737141302607e+01 9.044523494995644342e+00
2.003173736208569977e+00 1.316319988033351507e+01 9.050776032297692453e+00
2.005703357809572207e+00 1.314661034389221683e+01 9.057021805710583351e+00
2.008233545930457442e+00 1.313005863892874814e+01 9.063260815690348693e+00
2.010764300895626633e+00 1.311354464278413978e+01 9.069493062717032927e+00
2.013295623028612091e+00 1.309706823331211822e+01 9.075718547289476135e+00
2.015827512652082820e+00 1.308062928887250287e+01 9.081937269926736889e+00
2.018359970087842736e+00 1.306422768832602266e+01 9.088149231169065700e+00
2.020892995656833335e+00 1.304786331102685182e+01 9.094354431579731113e+00
2.023426589679134135e+00 1.303153603683212580e+01 9.100552871740402949e+00
2.025960752473964011e+00 1.301524574609478435e+01 9.106744552252877156e+00
2.028495484359682521e+00 1.299899231965615520e+01 9.112929473740894792e+00
2.031030785653792137e+00 1.298277563885178232e+01 9.119107636846941034e+00
2.033566656672936901e+00 1.296659558549780300e+01 9.125279042236448035e+00
2.036103097732906431e+00 1.295045204190104116e+01 9.131443690592970341e+00
2.038640109148634583e+00 1.293434489085067440e+01 9.137601582620394680e+00
2.041177691234202118e+00 1.291827401561617705e+01 9.143752719042737453e+00
2.043715844302838924e+00 1.290223929993942242e+01 9.149897100606217748e+00
2.046254568666922680e+00 1.288624062804502834e+01 9.156034728074333273e+00
2.048793864637981077e+00 1.287027788462694922e+01 9.162165602232027695e+00
2.051333732526694487e+00 1.285435095485004098e+01 9.168289723884161191e+00
2.053874172642893736e+00 1.283845972435193872e+01 9.174407093853801598e+00
2.056415185295565884e+00 1.282260407923171286e+01 9.180517712985690082e+00
2.058956770792851998e+00 1.280678390605339345e+01 9.186621582143894571e+00
2.061498929442048489e+00 1.279099909184528450e+01 9.192718702211188031e+00
2.064041661549610218e+00 1.277524952409224035e+01 9.198809074091053972e+00
2.066584967421150498e+00 1.275953509073822545e+01 9.204892698705785747e+00
2.069128847361441537e+00 1.274385568018245962e+01 9.210969576997060315e+00
2.071673301674417544e+00 1.272821118127813556e+01 9.217039709925499480e+00
2.074218330663173848e+00 1.271260148332419782e+01 9.223103098472952510e+00
2.076763934629969999e+00 1.269702647607263124e+01 9.229159743638744473e+00
2.079310113876229771e+00 1.268148604972214422e+01 9.235209646441234099e+00
2.081856868702542052e+00 1.266598009491158550e+01 9.241252807919467571e+00
2.084404199408663061e+00 1.265050850272314342e+01 9.247289229131011368e+00
2.086952106293516795e+00 1.263507116468516678e+01 9.253318911149998272e+00
2.089500589655197249e+00 1.261966797275500340e+01 9.259341855072880989e+00
2.092049649790967969e+00 1.260429881932629037e+01 9.265358062014737328e+00
2.094599286997264720e+00 1.258896359723425107e+01 9.271367533106293024e+00
2.097149501569695484e+00 1.257366219973681254e+01 9.277370269500440969e+00
2.099700293803042239e+00 1.255839452052433103e+01 9.283366272367542749e+00
2.102251663991263175e+00 1.254316045371683330e+01 9.289355542895659568e+00
2.104803612427491366e+00 1.252795989385671760e+01 9.295338082292509796e+00
2.107356139404038320e+00 1.251279273590795071e+01 9.301313891784968035e+00
2.109909245212394424e+00 1.249765887526042718e+01 9.307282972616443217e+00
2.112462930143228501e+00 1.248255820772210711e+01 9.313245326049155892e+00
2.115017194486392693e+00 1.246749062951122156e+01 9.319200953366326701e+00
2.117572038530919354e+00 1.245245603727038386e+01 9.325149855865776161e+00
2.120127462565025489e+00 1.243745432804968587e+01 9.331092034865749341e+00
2.122683466876111869e+00 1.242248539931167883e+01 9.337027491702095006e+00
2.125240051750766135e+00 1.240754914892909255e+01 9.342956227728356211e+00
2.127797217474761471e+00 1.239264547518163795e+01 9.348878244316162878e+00
2.130354964333061041e+00 1.237777427675105102e+01 9.354793542856393529e+00
2.132913292609814881e+00 1.236293545272636329e+01 9.360702124756258513e+00
2.135472202588365676e+00 1.234812890259802387e+01 9.366603991440788590e+00
2.138031694551246975e+00 1.233335452625091833e+01 9.372499144354804912e+00
2.140591768780184978e+00 1.231861222397200528e+01 9.378387584959058998e+00
2.143152425556099860e+00 1.230390189644538346e+01 9.384269314731396250e+00
2.145713665159107553e+00 1.228922344474389305e+01 9.390144335169267720e+00
2.148275487868519740e+00 1.227457677033199701e+01 9.396012647787815197e+00
2.150837893962846081e+00 1.225996177507299834e+01 9.401874254116131979e+00
2.153400883719794212e+00 1.224537836120774870e+01 9.407729155705030877e+00
2.155964457416272850e+00 1.223082643136751457e+01 9.413577354121068552e+00
2.158528615328390465e+00 1.221630588857296829e+01 9.419418850946161825e+00
2.161093357731458386e+00 1.220181663621715806e+01 9.425253647783630839e+00
2.163658684899991247e+00 1.218735857808122169e+01 9.431081746251118503e+00
2.166224597107708316e+00 1.217293161832552961e+01 9.436903147983340290e+00
2.168791094627533944e+00 1.215853566148700970e+01 9.442717854632403984e+00
2.171358177731600669e+00 1.214417061247159246e+01 9.448525867870079864e+00
2.173925846691247443e+00 1.212983637656832414e+01 9.454327189381322327e+00
2.176494101777023182e+00 1.211553285943397995e+01 9.460121820869710874e+00
2.179062943258687657e+00 1.210125996709278873e+01 9.465909764056823050e+00
2.181632371405211046e+00 1.208701760594440167e+01 9.471691020678219886e+00
2.184202386484777048e+00 1.207280568274725852e+01 9.477465592489433988e+00
2.186772988764783321e+00 1.205862410462830958e+01 9.483233481261271081e+00
2.189344178511841488e+00 1.204447277908009539e+01 9.488994688780250542e+00
2.191915955991780240e+00 1.203035161395449215e+01 9.494749216850383533e+00
2.194488321469645786e+00 1.201626051746100998e+01 9.500497067293130371e+00
2.197061275209701847e+00 1.200219939817131554e+01 9.506238241944805267e+00
2.199634817475432325e+00 1.198816816501019389e+01 9.511972742659528635e+00
2.202208948529542187e+00 1.197416672725726094e+01 9.517700571307795343e+00
2.204783668633957028e+00 1.196019499454919988e+01 9.523421729774815603e+00
2.207358978049827058e+00 1.194625287687192206e+01 9.529136219963005416e+00
2.209934877037526668e+00 1.193234028455948526e+01 9.534844043791668611e+00
2.212511365856654422e+00 1.191845712829302251e+01 9.540545203196760582e+00
2.215088444766036169e+00 1.190460331910798075e+01 9.546239700127157946e+00
2.217666114023725932e+00 1.189077876837416170e+01 9.551927536552149434e+00
2.220244373887005462e+00 1.187698338781186713e+01 9.557608714454097765e+00
2.222823224612387349e+00 1.186321708948250375e+01 9.563283235831562479e+00
2.225402666455614575e+00 1.184947978578369465e+01 9.568951102700625100e+00
2.227982699671663180e+00 1.183577138945483576e+01 9.574612317091901303e+00
2.230563324514742707e+00 1.182209181357385575e+01 9.580266881051143102e+00
2.233144541238296643e+00 1.180844097154960437e+01 9.585914796641711533e+00
2.235726350095004200e+00 1.179481877712523108e+01 9.591556065942466347e+00
2.238308751336781643e+00 1.178122514438206103e+01 9.597190691045481614e+00
2.240891745214782738e+00 1.176765998772658328e+01 9.602818674060724646e+00
2.243475331979402299e+00 1.175412322189276360e+01 9.608440017114434184e+00
2.246059511880272641e+00 1.174061476194915699e+01 9.614054722345450443e+00
2.248644285166269796e+00 1.172713452328599359e+01 9.619662791909936672e+00
2.251229652085510402e+00 1.171368242161801199e+01 9.625264227979473119e+00
2.253815612885356590e+00 1.170025837298455329e+01 9.630859032740396231e+00
2.256402167812414650e+00 1.168686229374590546e+01 9.636447208394598007e+00
2.258989317112535922e+00 1.167349410058128001e+01 9.642028757159737395e+00
2.261577374678487740e+00 1.166682072577224716e+01 9.644816925779167605e+00
