y_bar r2
1.980400281222395753e+00 5.151325438230650811e+00
1.983803029128276219e+00 5.173970104847472662e+00
1.987205777034156462e+00 5.196680117983601299e+00
1.990608524940036927e+00 5.219455593243136349e+00
1.994011272845917393e+00 5.242296646335704580e+00
1.997414020751797858e+00 5.265203393075451821e+00
2.000816768657678324e+00 5.288175949380071295e+00
2.004219516563559012e+00 5.311214431271355174e+00
2.007622264469439255e+00 5.334318954874915697e+00
2.011025012375319498e+00 5.357489636418745427e+00
2.014427760281200186e+00 5.380726592233014749e+00
2.017830508187080429e+00 5.404029938750633200e+00
2.021233256092960673e+00 5.427399792505460674e+00
2.024636003998841360e+00 5.450836270132713324e+00
2.028038751904721604e+00 5.474339488368715756e+00
2.031441499810601847e+00 5.497909564049698439e+00
2.034844247716482535e+00 5.521546614111819018e+00
2.038246995622362778e+00 5.545250755591032643e+00
2.041649743528243466e+00 5.569022105621863616e+00
2.045052491434123709e+00 5.592860781438260709e+00
2.048455239340003953e+00 5.616766900371826132e+00
2.051857987245884640e+00 5.640740579851817316e+00
2.055260735151764884e+00 5.664781937405832579e+00
2.058663483057645127e+00 5.688891090657733685e+00
2.062066230963525815e+00 5.713068157328125451e+00
2.065468978869406058e+00 5.737313255234460563e+00
2.068871726775286302e+00 5.761626502289148632e+00
2.072274474681166989e+00 5.786008016500629125e+00
2.075677222587047233e+00 5.810457915972389031e+00
2.079079970492927920e+00 5.834976318902119097e+00
2.082482718398808164e+00 5.859563343582293804e+00
2.085885466304688407e+00 5.884219108399061149e+00
2.089288214210569095e+00 5.908943731832045465e+00
2.092690962116449338e+00 5.933737332454108504e+00
2.096093710022329581e+00 5.958600028930690407e+00
2.099496457928210269e+00 5.983531940019374495e+00
2.102899205834090512e+00 6.008533184570348240e+00
2.106301953739970756e+00 6.033603881524956414e+00
2.109704701645851443e+00 6.058744149915455068e+00
2.113107449551731687e+00 6.083954108865754939e+00
2.116510197457612374e+00 6.109233877589445250e+00
2.119912945363492618e+00 6.134583575390792909e+00
2.123315693269372861e+00 6.160003321663151787e+00
2.126718441175253549e+00 6.185493235889945929e+00
2.130121189081133792e+00 6.211053437643352382e+00
2.133523936987014036e+00 6.236684046584038299e+00
2.136926684892894723e+00 6.262385182460569411e+00
2.140329432798774967e+00 6.288156965110396790e+00
2.143732180704655210e+00 6.313999514458009443e+00
2.147134928610535898e+00 6.339912950514561274e+00
2.150537676516416141e+00 6.365897393378850744e+00
2.153940424422296829e+00 6.391952963235862484e+00
2.157343172328177072e+00 6.418079780356715780e+00
2.160745920234057316e+00 6.444277965098002880e+00
2.164148668139938003e+00 6.470547637902308580e+00
2.167551416045818247e+00 6.496888919297196807e+00
2.170954163951698490e+00 6.523301929894503637e+00
2.174356911857579178e+00 6.549786790390917268e+00
2.177759659763459421e+00 6.576343621566944186e+00
2.181162407669339665e+00 6.602972544286815904e+00
2.184565155575220352e+00 6.629673679498257144e+00
2.187967903481100596e+00 6.656447148232022215e+00
2.191370651386981283e+00 6.683293071601509538e+00
2.194773399292861527e+00 6.710211570802367298e+00
2.198176147198741770e+00 6.737202767112610680e+00
2.201578895104622458e+00 6.764266781891403291e+00
2.204981643010502701e+00 6.791403736579701089e+00
2.208384390916382944e+00 6.818613752699555164e+00
2.211787138822263632e+00 6.845896951853345236e+00
2.215189886728143875e+00 6.873253455724297467e+00
2.218592634634024119e+00 6.900683386075193049e+00
2.221995382539904806e+00 6.928186864748780316e+00
2.225398130445785050e+00 6.955764013667438128e+00
2.228800878351665737e+00 6.983414954832186439e+00
2.232203626257545981e+00 7.011139810323496313e+00
2.235606374163426224e+00 7.038938702299558869e+00
2.239009122069306912e+00 7.066811752996950524e+00
2.242411869975187155e+00 7.094759084730418941e+00
2.245814617881067399e+00 7.122780819891769255e+00
2.249217365786948086e+00 7.150877080950119868e+00
2.252620113692828330e+00 7.179047990451826067e+00
2.256022861598709017e+00 7.207293671019255221e+00
2.259425609504589261e+00 7.235614245351539964e+00
2.262828357410469504e+00 7.264009836223594974e+00
2.266231105316350192e+00 7.292480566485972204e+00
2.269633853222230435e+00 7.321026559064423900e+00
2.273036601128110679e+00 7.349647936960123751e+00
2.276439349033991366e+00 7.378344823248763618e+00
2.279842096939871610e+00 7.407117341080587281e+00
2.283244844845751853e+00 7.435965613679909936e+00
2.286647592751632541e+00 7.464889764344980527e+00
2.290050340657512784e+00 7.493889916447606936e+00
2.293453088563393472e+00 7.522966193432639948e+00
2.296855836469273715e+00 7.552118718818428000e+00
2.300258584375153958e+00 7.581347616195587946e+00
2.303661332281034646e+00 7.610653009227109855e+00
2.307064080186914889e+00 7.640035021648461822e+00
2.310466828092795133e+00 7.669493777266692014e+00
2.313869575998675820e+00 7.699029399959893993e+00
2.317272323904556064e+00 7.728642013678538980e+00
2.320675071810436307e+00 7.758331742443021817e+00
2.324077819716316995e+00 7.788098710344857345e+00
2.327480567622197238e+00 7.817943041546116412e+00
2.330883315528077926e+00 7.847864860278567001e+00
2.334286063433958169e+00 7.877864290844013517e+00
2.337688811339838413e+00 7.907941457613922864e+00
2.341091559245719100e+00 7.938096485029132232e+00
2.344494307151599344e+00 7.968329497599081712e+00
2.347897055057479587e+00 7.998640619902033677e+00
2.351299802963360275e+00 8.029029976585185580e+00
2.354702550869240518e+00 8.059497692363319032e+00
2.358105298775120762e+00 8.090043892019487259e+00
2.361508046681001449e+00 8.120668700404143792e+00
2.364910794586881693e+00 8.151372242435584781e+00
2.368313542492762380e+00 8.182154643098517255e+00
2.371716290398642624e+00 8.213016027445091183e+00
2.375119038304522867e+00 8.243956520593911819e+00
2.378521786210403555e+00 8.274976247729540546e+00
2.381924534116283798e+00 8.306075334102917651e+00
2.385327282022164042e+00 8.337253905030513224e+00
2.388730029928044729e+00 8.368512085894671770e+00
2.392132777833924973e+00 8.399850002142978056e+00
2.395535525739805216e+00 8.431267779287750841e+00
2.398938273645685904e+00 8.462765542905877680e+00
2.402341021551566147e+00 8.494343418639582310e+00
2.405743769457446835e+00 8.526001532194225518e+00
2.409146517363327078e+00 8.557740009340125908e+00
2.412549265269207321e+00 8.589558975910735583e+00
2.415952013175088009e+00 8.621458557803087785e+00
2.419354761080968252e+00 8.653438880977816439e+00
2.422757508986848496e+00 8.685500071457822102e+00
2.426160256892729183e+00 8.717642255329359102e+00
2.429563004798609427e+00 8.749865558740765437e+00
2.432965752704489670e+00 8.782170107903018774e+00
2.436368500610370358e+00 8.814556029088898015e+00
2.439771248516250601e+00 8.847023448632620912e+00
2.443173996422131289e+00 8.879572492930082106e+00
2.446576744328011532e+00 8.912203288438920623e+00
2.449979492233891776e+00 8.944915961676857208e+00
2.453382240139772463e+00 8.977710639223133171e+00
2.456784988045652707e+00 9.010587447717240295e+00
2.460187735951532950e+00 9.043546513859093139e+00
2.463590483857413638e+00 9.076587964408291853e+00
2.466993231763293881e+00 9.109711926184855812e+00
2.470395979669174125e+00 9.142918526067946416e+00
2.473798727575054812e+00 9.176207890995916827e+00
2.477201475480935056e+00 9.209580147966970998e+00
2.480604223386815743e+00 9.243035424037122638e+00
2.484006971292695987e+00 9.276573846322190064e+00
2.487409719198576230e+00 9.310195541995433643e+00
2.490812467104456918e+00 9.343900638288667793e+00
2.494215215010337161e+00 9.377689262492063804e+00
2.497617962916217405e+00 9.411561541952908172e+00
2.501020710822098092e+00 9.445517604076147933e+00
2.504423458727978336e+00 9.479557576324294743e+00
2.507826206633858579e+00 9.513681586216694797e+00
2.511228954539739266e+00 9.547889761329034997e+00
2.514631702445619510e+00 9.582182229294639697e+00
2.518034450351500197e+00 9.616559117802342627e+00
2.521437198257380441e+00 9.651020554597804946e+00
2.524839946163260684e+00 9.685566667481817049e+00
2.528242694069141372e+00 9.720197584311403460e+00
2.531645441975021615e+00 9.754913432999220646e+00
2.535048189880901859e+00 9.789714341513013451e+00
2.538450937786782546e+00 9.824600437875007586e+00
2.541853685692662790e+00 9.859571850163602491e+00
2.545256433598543033e+00 9.894628706510470550e+00
2.548659181504423721e+00 9.929771135102168245e+00
2.552061929410303964e+00 9.964999264179992267e+00
2.555464677316184652e+00 1.000031322203839856e+01
2.558867425222064895e+00 1.003571313702622270e+01
2.562270173127945139e+00 1.007119913754556251e+01
2.565672921033825826e+00 1.010677135205170885e+01
2.569075668939706070e+00 1.014242990905350972e+01
2.572478416845586313e+00 1.017817493711270060e+01
2.575881164751467001e+00 1.021400656484314950e+01
2.579283912657347244e+00 1.024992492091179841e+01
2.582686660563227488e+00 1.028593013403796874e+01
2.586089408469108175e+00 1.032202233299278049e+01
2.589492156374988419e+00 1.035820164659935649e+01
2.592894904280869106e+00 1.039446820373208702e+01
2.596297652186749350e+00 1.043082213331794961e+01
2.599700400092629593e+00 1.046726356433420868e+01
2.603103147998510281e+00 1.050379262580941386e+01
2.606505895904390524e+00 1.054040944682337688e+01
2.609908643810270767e+00 1.057711415650625675e+01
2.613311391716151455e+00 1.061390688403863791e+01
2.616714139622031698e+00 1.065078775865173277e+01
2.620116887527911942e+00 1.068775690962637448e+01
2.623519635433792629e+00 1.072481446629362445e+01
2.626922383339672873e+00 1.076196055803489671e+01
2.630325131245553560e+00 1.079919531427939106e+01
2.633727879151433804e+00 1.083651886450700985e+01
2.637130627057314047e+00 1.087393133824645020e+01
2.640533374963194735e+00 1.091143286507506538e+01
2.643936122869074978e+00 1.094902357461945819e+01
2.647338870774955222e+00 1.098670359655394968e+01
2.650741618680835909e+00 1.102447306060173915e+01
2.654144366586716153e+00 1.106233209653471761e+01
2.657547114492596396e+00 1.110028083417174649e+01
2.660949862398477084e+00 1.113831940337945170e+01
2.664352610304357327e+00 1.117644793407317216e+01
2.667755358210238015e+00 1.121466655621469677e+01
2.671158106116118258e+00 1.125297539981299977e+01
2.674560854021998502e+00 1.129137459492475415e+01
2.677963601927879189e+00 1.132986427165259258e+01
2.681366349833759433e+00 1.136844456014684290e+01
2.684769097739639676e+00 1.140711559060344804e+01
2.688171845645520364e+00 1.144587749326466231e+01
2.691574593551400607e+00 1.148473039841993781e+01
2.694977341457280851e+00 1.152367443640323685e+01
2.698380089363161538e+00 1.156270973759479226e+01
2.701782837269041782e+00 1.160183643242095108e+01
2.705185585174922469e+00 1.164105465135294537e+01
2.708588333080802713e+00 1.168036452490687616e+01
2.711991080986682956e+00 1.171976618364433165e+01
2.715393828892563644e+00 1.175925975817188451e+01
2.718796576798443887e+00 1.179884537914062648e+01
2.722199324704324130e+00 1.183852317724624648e+01
2.725602072610204818e+00 1.187829328322798794e+01
2.729004820516085061e+00 1.191815582787014982e+01
2.732407568421965305e+00 1.195811094200121971e+01
2.735810316327845992e+00 1.199815875649253449e+01
2.739213064233726236e+00 1.203829940225932482e+01
2.742615812139606923e+00 1.207853301026076842e+01
2.746018560045487167e+00 1.211885971149935415e+01
2.749421307951367410e+00 1.215927963701959591e+01
2.752824055857248098e+00 1.219979291790975395e+01
2.756226803763128341e+00 1.224039968530162170e+01
2.759629551669008585e+00 1.228110007036828044e+01
2.763032299574889272e+00 1.232189420432534455e+01
2.766435047480769516e+00 1.236278221843189584e+01
2.769837795386650203e+00 1.240376424398787591e+01
2.773240543292530447e+00 1.244484041233553384e+01
2.776643291198410690e+00 1.248601085485901407e+01
2.780046039104291378e+00 1.252727570298408111e+01
2.783448787010171621e+00 1.256863508817787256e+01
2.786851534916051865e+00 1.261008914194842845e+01
2.790254282821932552e+00 1.265163799584569482e+01
2.793657030727812796e+00 1.269328178145981312e+01
2.797059778633693039e+00 1.273502063042204036e+01
2.800462526539573727e+00 1.277685467440431211e+01
2.803865274445453970e+00 1.281878404511911818e+01
2.807268022351334658e+00 1.286080887431800157e+01
2.810670770257214901e+00 1.290292929379488207e+01
2.814073518163095144e+00 1.294514543538239515e+01
2.817476266068975832e+00 1.298745743095179428e+01
2.820879013974856075e+00 1.302986541241654628e+01
2.824281761880736319e+00 1.307236951172787620e+01
2.827684509786617006e+00 1.311496986087638916e+01
2.831087257692497250e+00 1.315766659189291765e+01
2.834490005598377493e+00 1.320045983684650004e+01
2.837892753504258181e+00 1.324334972784454578e+01
2.841295501410138424e+00 1.328633639703485514e+01
2.844698249316019112e+00 1.332941997660207001e+01
2.848100997221899355e+00 1.337260059877001517e+01
2.851503745127779599e+00 1.341587839580147801e+01
2.854906493033660286e+00 1.345925349999554044e+01
2.858309240939540530e+00 1.350272604369127372e+01
2.861711988845420773e+00 1.354629615926360309e+01
2.865114736751301461e+00 1.358996397912612863e+01
2.868517484657181704e+00 1.363372963573088192e+01
2.871920232563061948e+00 1.367759326156500777e+01
2.875322980468942635e+00 1.372155498915404692e+01
2.878725728374822879e+00 1.376561495106160038e+01
2.882128476280703566e+00 1.380977327988627223e+01
2.885531224186583810e+00 1.385403010826465575e+01
2.888933972092464053e+00 1.389838556886945398e+01
2.892336719998344741e+00 1.394283979440974797e+01
2.895739467904224984e+00 1.398739291763138048e+01
2.899142215810105228e+00 1.403204507131561130e+01
2.902544963715985915e+00 1.407679638828050805e+01
2.905947711621866159e+00 1.412164700137967621e+01
2.909350459527746402e+00 1.416659704350191085e+01
2.912753207433627090e+00 1.421164664757264617e+01
2.916155955339507333e+00 1.425679594655223070e+01
2.919558703245388021e+00 1.430204507343537124e+01
2.922961451151268264e+00 1.434739416125345279e+01
2.926364199057148507e+00 1.439284334307251534e+01
2.929766946963029195e+00 1.443839275199196059e+01
2.933169694868909438e+00 1.448404252114830548e+01
2.936572442774789682e+00 1.452979278371073413e+01
2.939975190680670369e+00 1.457564367288290974e+01
2.943377938586550613e+00 1.462159532190513644e+01
2.946780686492430856e+00 1.466764786404851328e+01
2.950183434398311544e+00 1.471380143262041429e+01
2.953586182304191787e+00 1.476005616096153261e+01
2.956988930210072475e+00 1.480641218244558388e+01
2.960391678115952718e+00 1.485286963048116959e+01
2.963794426021832962e+00 1.489942863850909305e+01
2.967197173927713649e+00 1.494608934000436840e+01
2.970599921833593893e+00 1.499285186847480666e+01
2.974002669739474136e+00 1.503971635746142788e+01
2.977405417645354824e+00 1.508668294053768300e+01
2.980808165551235067e+00 1.513375175131067785e+01
2.984210913457115311e+00 1.518092292341901661e+01
2.987613661362995998e+00 1.522819659053456043e+01
2.991016409268876242e+00 1.527557288636193178e+01
2.994419157174756929e+00 1.532305194463675946e+01
2.997821905080637173e+00 1.537063389912801803e+01
3.001224652986517416e+00 1.541831888363562797e+01
3.004627400892398104e+00 1.546610703199183945e+01
3.008030148798278347e+00 1.551399847806074561e+01
3.011432896704158590e+00 1.556199335573826836e+01
3.014835644610039278e+00 1.561009179895018839e+01
3.018238392515919521e+00 1.565829394165577249e+01
3.021641140421799765e+00 1.570659991784373766e+01
3.025043888327680452e+00 1.575500986153489613e+01
3.028446636233560696e+00 1.580352390678058683e+01
3.031849384139441383e+00 1.585214218766212468e+01
3.035252132045321627e+00 1.590086483829352737e+01
3.038654879951201870e+00 1.594969199281758243e+01
3.042057627857082558e+00 1.599862378540739272e+01
3.045460375762962801e+00 1.604766035026744930e+01
3.048863123668843045e+00 1.609680182163254614e+01
3.052265871574723732e+00 1.614604833376510840e+01
3.055668619480603976e+00 1.619540002096050912e+01
3.059071367386484219e+00 1.624485701754208122e+01
3.062474115292364907e+00 1.629441945786287960e+01
3.065876863198245150e+00 1.634408747630635261e+01
3.069279611104125838e+00 1.639386120728422114e+01
3.072682359010006081e+00 1.644374078523837923e+01
3.076085106915886325e+00 1.649372634463923504e+01
3.079487854821767012e+00 1.654381801998625079e+01
3.082890602727647256e+00 1.659401594580799966e+01
3.086293350633527499e+00 1.664432025666240378e+01
3.089696098539408187e+00 1.669473108713484777e+01
3.093098846445288430e+00 1.674524857183977034e+01
3.096501594351168674e+00 1.679587284541958780e+01
3.099904342257049361e+00 1.684660404254564625e+01
3.103307090162929605e+00 1.689744229791751806e+01
3.106709838068810292e+00 1.694838774626175848e+01
3.110112585974690536e+00 1.699944052233372815e+01
3.113515333880570779e+00 1.705060076091604060e+01
3.116918081786451467e+00 1.710186859682037408e+01
3.120320829692331710e+00 1.715324416488338954e+01
3.123723577598211953e+00 1.720472759997089085e+01
3.127126325504092641e+00 1.725631903697583525e+01
3.130529073409972884e+00 1.730801861081798165e+01
3.133931821315853128e+00 1.735982645644486055e+01
3.137334569221733815e+00 1.741174270882938302e+01
3.140737317127614059e+00 1.746376750297318026e+01
3.144140065033494746e+00 1.751590097390299405e+01
3.147542812939374990e+00 1.756814325667357224e+01
3.150945560845255233e+00 1.762049448636451743e+01
3.154348308751135921e+00 1.767295479808282721e+01
3.157751056657016164e+00 1.772552432696207703e+01
3.161153804562896408e+00 1.777820320816040933e+01
3.164556552468777095e+00 1.783099157686356762e+01
3.167959300374657339e+00 1.788388956828264043e+01
3.171362048280537582e+00 1.793689731765451612e+01
3.174764796186418270e+00 1.799001496024055058e+01
3.178167544092298513e+00 1.804324263132985706e+01
3.181570291998179201e+00 1.809658046623465211e+01
3.184973039904059444e+00 1.815002860029430920e+01
3.188375787809939688e+00 1.820358716887248107e+01
3.191778535715820375e+00 1.825725630735739813e+01
3.195181283621700619e+00 1.831103615116351335e+01
3.198584031527580862e+00 1.836492683572937423e+01
3.201986779433461550e+00 1.841892849651811659e+01
3.205389527339341793e+00 1.847304126901752852e+01
3.208792275245222037e+00 1.852726528874096346e+01
3.212195023151102724e+00 1.858160069122408586e+01
3.215597771056982968e+00 1.863604761202891780e+01
3.219000518962863655e+00 1.869060618673998775e+01
3.222403266868743898e+00 1.874527655096711598e+01
3.225806014774624142e+00 1.880005884034335395e+01
3.229208762680504829e+00 1.885495319052562735e+01
3.232611510586385073e+00 1.890995973719522993e+01
3.236014258492265316e+00 1.896507861605596545e+01
3.239417006398146004e+00 1.902030996283556519e+01
3.242819754304026247e+00 1.907565391328623505e+01
3.246222502209906935e+00 1.913111060318153278e+01
3.249625250115787178e+00 1.918668016831920653e+01
3.253027998021667422e+00 1.924236274452066908e+01
3.256430745927548109e+00 1.929815846762870635e+01
3.259833493833428353e+00 1.935406747351041901e+01
3.263236241739308596e+00 1.941008989805468588e+01
3.266638989645189284e+00 1.946622587717310893e+01
3.270041737551069527e+00 1.952247554680072739e+01
3.273444485456949771e+00 1.957883904289348109e+01
3.276847233362830458e+00 1.963531650143035279e+01
3.280249981268710702e+00 1.969190805841330061e+01
3.283652729174591389e+00 1.974861384986466817e+01
3.287055477080471633e+00 1.980543401182987040e+01
3.290458224986351876e+00 1.986236868037648051e+01
3.293860972892232564e+00 1.991941799159244297e+01
3.297263720798112807e+00 1.997658208158883042e+01
3.300666468703993051e+00 2.003386108649720398e+01
3.304069216609873738e+00 2.009125514247037358e+01
3.307471964515753982e+00 2.014876438568487771e+01
3.310874712421634225e+00 2.020638895233490118e+01
3.314277460327514913e+00 2.026412897863783513e+01
3.317680208233395156e+00 2.032198460083228042e+01
3.321082956139275844e+00 2.037995595517623215e+01
3.324485704045156087e+00 2.043804317795018477e+01
3.327888451951036330e+00 2.049624640545421528e+01
3.331291199856917018e+00 2.055456577400879326e+01
3.334693947762797261e+00 2.061300141995591417e+01
3.338096695668677505e+00 2.067155347965772094e+01
3.341499443574558192e+00 2.073022208949552692e+01
3.344902191480438436e+00 2.078900738587233477e+01
3.348304939386318679e+00 2.084790950520910258e+01
3.351707687292199367e+00 2.090692858394929488e+01
3.355110435198079610e+00 2.096606475855496043e+01
3.358513183103960298e+00 2.102531816550702715e+01
3.361915931009840541e+00 2.108468894130802340e+01
3.365318678915720785e+00 2.114417722247847564e+01
3.368721426821601472e+00 2.120378314555861365e+01
3.372124174727481716e+00 2.126350684710836347e+01
3.375526922633361959e+00 2.132334846370732251e+01
3.378929670539242647e+00 2.138330813195291569e+01
3.382332418445122890e+00 2.144338598846283972e+01
3.385735166351003134e+00 2.150358216987266857e+01
3.389137914256883821e+00 2.156389681283769022e+01
3.392540662162764065e+00 2.162433005403175201e+01
3.395943410068644752e+00 2.168488203014652882e+01
3.399346157974524996e+00 2.174784075119642779e+01
